"Prey_Name_Clean","TotalWt","N","PW","PN","Pred_common"
"Echinodea",0.508,3,0.000851145322424488,0.0854214123006834,"Sablefish"
"Echinodermata",29.128,13,0.048803466440119,0.370159453302961,"Sablefish"
"Euphausiacea",1876.083,492,3.14334501954744,14.0091116173121,"Sablefish"
"Gadidae",1727.305,72,2.89407002194966,2.0501138952164,"Sablefish"
"Gadus chalcogrammus",10233.552,204,17.1461415680861,5.80865603644647,"Sablefish"
"Gadus macrocephalus",87.799,3,0.147105724731393,0.0854214123006834,"Sablefish"
"Gammaridea",289.129,309,0.484430700644232,8.79840546697039,"Sablefish"
"Gastropod",34.691,20,0.0581241779138344,0.569476082004556,"Sablefish"
"Hippolytidae",18.373,19,0.030783647655325,0.541002277904328,"Sablefish"
"Holothuroidea",78.965,6,0.132304508632381,0.170842824601367,"Sablefish"
"Hyperiidea",14.582,89,0.0244318919125864,2.53416856492027,"Sablefish"
"Invertebrate",70.188,14,0.117598795059705,0.398633257403189,"Sablefish"
"Isopoda",67.093,37,0.112413175428004,1.05353075170843,"Sablefish"
"Lithodidae",136.934,4,0.229430577915108,0.113895216400911,"Sablefish"
"Macrouridae",695.881,4,1.16593672857101,0.113895216400911,"Sablefish"
"Majidae",41.934,10,0.070259700690056,0.284738041002278,"Sablefish"
"Mollusca",41.244,17,0.0691036174765267,0.484054669703872,"Sablefish"
"Myctophidae",155.354,26,0.260292973267586,0.740318906605923,"Sablefish"
"Mysidacea",18.383,56,0.0308004024845066,1.59453302961276,"Sablefish"
"Octopoda",3118.343,27,5.22473042945894,0.76879271070615,"Sablefish"
"Offal",18560.852,213,31.0983904724669,6.06492027334852,"Sablefish"
"Ophiurida",16.383,20,0.0274494366481897,0.569476082004556,"Sablefish"
"Osmeridae",2458.471,56,4.1191261652879,1.59453302961276,"Sablefish"
"Paguridae",291.638,60,0.488634487285891,1.70842824601367,"Sablefish"
"Pandalidae",768.289,176,1.28725509570903,5.01138952164009,"Sablefish"
"Pleuronectiformes",540.714,12,0.905957070609123,0.341685649202733,"Sablefish"
"Polychaeta",101.477,77,0.170022980085964,2.19248291571754,"Sablefish"
"Rajidae",12.093,1,0.02026161492929,0.0284738041002278,"Sablefish"
"Salmonidae",1018,1,1.70564161068529,0.0284738041002278,"Sablefish"
"Sebastes sp.",2734.516,10,4.58163484743094,0.284738041002278,"Sablefish"
"Sebastolobus sp.",1509.056,13,2.5283975505445,0.370159453302961,"Sablefish"
"Stichaeidae",63.588,7,0.106540607799859,0.199316628701595,"Sablefish"
"Teleostei unid",2603.528,373,4.36216669094721,10.620728929385,"Sablefish"
"Teuthida",2934.612,170,4.91689227742278,4.84054669703872,"Sablefish"
"Thecosomata",6.659,6,0.0111570407520171,0.170842824601367,"Sablefish"
"Tunicata",115.875,24,0.194146583141609,0.683371298405467,"Sablefish"
"Unid",466.643,71,0.781852375378209,2.02164009111617,"Sablefish"
"Unid Eggs",46.676,1,0.0782048406879633,0.0284738041002278,"Sablefish"
"Zoarcidae",244.753,10,0.410079470668033,0.284738041002278,"Sablefish"
